date,price,weekly return,volatility,average weekly volatility of past month,average weekly volatility of past quarter,return of past month,return of past half year,return of past year
1994/1/21,3914.48,1.222589988,1.491776996,1.621015107,1.547215941,0.042724069,0.103683946,0.201936865
1994/1/28,3945.43,0.790654187,1.682215773,1.738526248,1.455825397,0.032626931,0.114695138,0.191962006
1994/2/4,3871.42,-1.875841163,2.931492892,1.916737755,1.565902283,0.001091229,0.087346191,0.124713115
1994/2/11,3894.78,0.60339617,2.042661349,2.037036753,1.598340024,-0.005032597,0.091081759,0.148079695
1994/2/18,3887.46,-0.187943863,1.986761768,2.160782946,1.659252101,-0.014692949,0.075226526,0.170153333
1994/2/25,3838.78,-1.252231534,2.258544139,2.304865037,1.761505653,-0.008431015,0.054427393,0.138830133
1994/3/4,3832.3,-0.16880363,2.50704651,2.198753442,1.86542908,-0.016041984,0.054588283,0.125630768
1994/3/11,3862.7,0.793257313,1.248336508,2.000172231,1.844947342,-0.006369197,0.06656395,0.126867805
1994/3/18,3895.65,0.853030264,1.520439071,1.883591557,1.888463203,0.014814603,0.078156784,0.122154754
1994/3/25,3774.73,-3.103974946,3.111419147,2.096810309,2.046733865,-0.01502231,0.065371947,0.097311612
1994/3/31,3635.96,-3.67628943,5.827171745,2.926841618,2.347444271,-0.058699873,0.01531648,0.078660619
1994/4/8,3674.26,1.053366924,4.093829415,3.638214844,2.558474609,-0.056830054,0.024972522,0.081784671
1994/4/15,3661.47,-0.348097304,1.967198837,3.749904786,2.598093096,-0.030004795,0.008744452,0.052566974
1994/4/22,3648.68,-0.349313254,2.656310171,3.636127542,2.679267629,0.003498388,-0.000169896,0.068812486
1994/4/29,3681.69,0.904710745,1.687459574,2.601199499,2.575598186,0.002022176,0.000298865,0.074146256
1994/5/6,3669.5,-0.331097947,2.003699388,2.078666993,2.572351356,0.002193108,0.007155345,0.067587186
1994/5/13,3659.68,-0.267611391,1.175091974,1.880640277,2.504712207,0.003014789,-0.006739024,0.062930401
1994/5/20,3766.35,2.914735715,3.287992393,2.038560832,2.590499561,0.022994875,0.019583055,0.078308993
1994/5/27,3757.14,-0.244533832,1.377195428,1.960994796,2.496345304,0.023883363,0.019867262,0.065121065
1994/6/3,3772.21,0.401102967,1.162852595,1.750783098,2.489221645,0.03074859,0.018395981,0.064051067
1994/6/10,3773.45,0.032871977,1.647840391,1.868970202,2.499838422,0.001885114,0.008763136,0.076587513
1994/6/17,3776.77,0.087983145,1.689170388,1.4692647,2.381317692,0.005224719,0.006717188,0.080692005
1994/6/24,3636.94,-3.702370015,3.912337791,2.103050291,2.221748195,-0.035859615,-0.032141831,0.041837468
1994/7/1,3646.65,0.266982683,2.474607775,2.430989086,2.086813059,-0.033603201,-0.028619452,0.046693858
1994/7/8,3709.13,1.713353352,1.988674537,2.516197623,2.0886027,-0.017909484,-0.029219241,0.053412893
1994/7/15,3753.81,1.204595148,2.199437604,2.643764427,2.050529987,0.032134157,-0.029320956,0.063917648
1994/7/22,3735.03,-0.500291704,1.267778604,1.98262463,2.015556572,0.024235943,-0.045842615,0.053088188
1994/7/29,3764.5,0.78901642,1.482183543,1.734518572,1.972096919,0.014928029,-0.045858119,0.063577315
1994/8/5,3747.01,-0.464603533,1.840350644,1.697437599,2.027535141,-0.001811493,-0.032135496,0.052403783
1994/8/12,3768.7,0.578861546,1.079794289,1.41752677,1.843518632,0.009014653,-0.032371533,0.055761769
1994/8/19,3755.11,-0.360601799,1.443203227,1.461382926,1.849019282,-0.002494355,-0.034045366,0.038620045
1994/8/26,3881.04,3.353563544,4.155404236,2.129688099,2.098398586,0.035769854,0.011008706,0.066035274
1994/9/2,3885.58,0.116978954,1.509904562,2.047076578,2.086903933,0.031013347,0.013902878,0.069250096
1994/9/9,3874.81,-0.277178697,1.359385214,2.11697431,2.059421835,0.031876563,0.003135113,0.069907749
1994/9/16,3933.35,1.510783755,2.465927362,2.372655343,1.938887633,0.013478346,0.009677461,0.088590604
1994/9/23,3831.74,-2.583294139,3.378545006,2.178440536,2.014215736,-0.013856361,0.015103067,0.081462331
1994/9/30,3843.18,0.298558879,1.685918147,2.222443932,1.988986036,-0.008162981,0.056991826,0.07318122
1994/10/7,3797.43,-1.190420433,2.862733466,2.598280995,2.044260692,-0.034555786,0.033522396,0.059332058
1994/10/14,3910.47,2.976750065,3.428634629,2.838957812,2.224332027,0.020546801,0.068005473,0.077344596
1994/10/21,3891.29,-0.490478127,1.669108828,2.411598767,2.239909134,0.012518279,0.06649254,0.066311347
1994/10/28,3930.66,1.011746747,2.559305526,2.629945612,2.299822041,0.035084254,0.067623836,0.067942911
1994/11/4,3807.52,-3.132807213,3.286979795,2.736007195,2.483754166,-0.026326759,0.037612754,0.045037231
1994/11/11,3801.46,-0.159158717,1.926450813,2.360461241,2.524024799,-0.02308489,0.038741092,0.031740991
1994/11/18,3815.26,0.363018419,1.876384337,2.412280118,2.334106474,-0.029358937,0.012986047,0.032823409
1994/11/25,3708.27,-2.804264978,5.096900342,3.046678822,2.633022789,-0.026066836,-0.013007234,0.00660161
1994/12/2,3745.62,1.007208213,1.95077489,2.712627595,2.682305262,-0.014689093,-0.007048918,0.011217391
1994/12/9,3691.11,-1.45529979,2.883367774,2.951856836,2.717091963,-0.032540377,-0.02182088,-0.013248963
1994/12/16,3807.18,3.144582524,3.390578986,3.330405498,2.718094794,0.026672815,0.008051854,0.014823127
1994/12/23,3833.43,0.689486707,2.094463619,2.579796317,2.75214025,0.023443382,0.054026187,0.020147856
1994/12/30,3834.44,0.026347162,1.0444954,2.353226444,2.600620411,0.038831138,0.051496579,0.021403323
1995/1/6,3867.41,0.859838725,1.553029908,2.020641978,2.444320018,0.015820108,0.04267308,0.012206964
1995/1/13,3908.45,1.061175309,1.809479729,1.625367164,2.456017593,0.019569941,0.041195479,0.010666632
1995/1/20,3869.43,-0.998349729,2.401719352,1.702181097,2.442885412,0.009125192,0.035983647,-0.011508553
1995/1/27,3857.99,-0.295650781,1.365058936,1.782321981,2.28272534,-0.002435739,0.024834639,-0.02216235
1995/2/3,3928.64,1.831264467,3.287722363,2.215995095,2.396164636,0.005165731,0.048473316,0.014780107
1995/2/10,3939.07,0.265486275,0.839221715,1.973430592,2.309734418,0.017997483,0.04520657,0.011371631
1995/2/17,3953.54,0.367345592,1.59733135,1.772333591,2.018103668,0.024766783,0.05284266,0.016998246
1995/2/24,4011.74,1.472098423,1.718965788,1.860810304,1.998786243,0.021152358,0.03367654,0.045055981
1995/3/3,3989.61,-0.551630963,1.551695773,1.426803656,1.887813577,0.01283044,0.026773352,0.041048457
1995/3/10,4035.6,1.152744253,2.5744371,1.860607503,1.819801753,0.020756082,0.041496228,0.044761436
1995/3/17,4073.65,0.942858559,1.499653088,1.836187937,1.770234208,0.015432206,0.03566934,0.04569199
1995/3/24,4138.66,1.595866115,2.283701349,1.977371827,1.873501371,0.037359541,0.08009938,0.096412194
1995/3/31,4157.69,0.459810663,2.089081973,2.111718378,1.918172376,0.030253246,0.081835875,0.143491678
1995/4/7,4192.62,0.840129976,1.655246062,1.881920618,1.905319571,0.029204767,0.104067751,0.141078748
1995/4/13,4208.18,0.371128316,0.965029027,1.748264603,1.785595377,0.016797707,0.076131514,0.149314346
1995/4/21,4270.08,1.470944684,2.695464548,1.851205403,1.896462511,0.027031837,0.09734304,0.170308166
1995/4/28,4321.27,1.19880658,1.692708333,1.752111993,1.763544676,0.03068487,0.099375169,0.173719134
1995/5/5,4343.4,0.512117965,2.505050599,1.964563127,1.902363749,0.032132656,0.140742531,0.183648999
1995/5/12,4430.55,2.006492609,2.301192614,2.298604023,1.961018854,0.037580092,0.165486418,0.210638635
1995/5/19,4341.33,-2.013745472,3.036417601,2.383842287,2.070806506,0.004642154,0.137885754,0.152662392
1995/5/26,4368.99,0.637131939,2.700554899,2.635803928,2.166544766,0.005891698,0.178174728,0.162849934
1995/6/2,4444.39,1.725799327,3.110787619,2.787238183,2.211240643,0.003123766,0.186556565,0.178192624
1995/6/9,4423.99,-0.459005623,1.960899021,2.702164785,2.249677804,0.019040248,0.198552739,0.172399263
1995/6/16,4510.79,1.962029751,2.102852855,2.468773598,2.234607096,0.032456014,0.18481133,0.194351258
1995/6/23,4585.84,1.663788383,1.786383316,2.240230703,2.209382208,0.03182664,0.19627592,0.260906146
1995/6/30,4556.09,-0.648736109,1.538649408,1.84719615,2.19966582,0.029859923,0.188202189,0.249390537
1995/7/7,4702.73,3.218549238,3.362751833,2.197659353,2.399476054,0.042551305,0.215989512,0.26787953
1995/7/14,4708.82,0.129499248,1.535278445,2.055765751,2.302793879,0.026817333,0.204779388,0.254410852
1995/7/21,4641.55,-1.428595699,4.136280427,2.643240028,2.506424886,0.018757312,0.199543602,0.242707555
1995/7/28,4715.51,1.593433228,2.185261389,2.804893023,2.479775786,0.00271757,0.222271183,0.252625847
1995/8/4,4683.46,-0.679671976,2.225634131,2.520613598,2.473479245,-0.005385638,0.192132646,0.249919269
1995/8/11,4618.3,-1.391279097,2.256024392,2.700800085,2.408446478,-0.005009103,0.172434102,0.225435827
1995/8/18,4617.6,-0.015157092,1.18203668,1.962239148,2.281903293,-0.020763396,0.167965924,0.22968435
1995/8/25,4601.4,-0.350831601,1.784693347,1.862097138,2.171395437,-0.017521234,0.146983603,0.185610043
1995/9/1,4647.54,1.002738297,1.699265441,1.730504965,2.149592639,0.006331334,0.164910856,0.196099424
1995/9/8,4700.72,1.144261265,1.189661627,1.463914274,2.07349337,0.018000693,0.164813163,0.213148516
1995/9/15,4797.57,2.060322674,2.464941541,1.784640489,2.130039888,0.042632677,0.177707952,0.219716018
1995/9/22,4764.15,-0.696602655,1.430724304,1.696148228,2.12104613,0.025090693,0.151133459,0.243338535
1995/9/29,4789.08,0.523283272,2.184020234,1.817336927,2.022818497,0.01879712,0.151860769,0.246124303
1995/10/6,4769.21,-0.414902236,1.538917704,1.904650946,2.023121768,-0.005911326,0.137524984,0.255904651
1995/10/13,4793.78,0.515179663,3.295304673,2.112241729,1.953040455,0.006219368,0.139157546,0.225883334
1995/10/20,4794.86,0.022529194,0.949772413,1.992003756,1.850083041,0.001206912,0.122896995,0.232203203
1995/10/27,4741.75,-1.107644436,2.765252792,2.137311896,1.895051262,-0.005757767,0.097304728,0.20634957
1995/11/3,4825.57,1.767701798,1.775293932,2.196405952,1.854990391,0.00663151,0.11101211,0.267378766
1995/11/10,4870.37,0.928387735,1.826727205,1.829261585,1.908714601,0.015748114,0.099269842,0.281184071
1995/11/17,4989.95,2.45525494,3.056030651,2.355826145,2.014659376,0.052343544,0.149405827,0.307892516
1995/11/24,5048.84,1.180172146,1.83168168,2.122433367,2.025694063,0.046268109,0.155608047,0.361508197
1995/12/1,5087.13,0.758392027,1.688902797,2.100835583,2.067297494,0.044505859,0.144618272,0.358154324
1995/12/8,5156.86,1.370713939,2.656114548,2.308182419,2.083228578,0.033449233,0.16565815,0.397102769
1995/12/15,5176.73,0.385311992,1.744472412,1.980292859,2.109374253,0.025330571,0.147632676,0.359728198
1995/12/22,5097.97,-1.521423756,2.407697523,2.12429682,2.128014028,0.002130868,0.111676378,0.329871681
1995/12/29,5117.12,0.375639715,0.758144909,1.891607348,2.062949628,-0.00770624,0.123138481,0.334515601
1996/1/5,5181.42,1.256566193,2.506488025,1.854200717,1.997214907,0.000905977,0.101789811,0.339764856
1996/1/12,5061.12,-2.321757356,3.834856082,2.376796635,2.237638546,-0.007228367,0.074817045,0.294917423
1996/1/19,5184.68,2.441356854,3.46207954,2.640392139,2.295707442,0.013202739,0.11701479,0.339907945
1996/1/26,5271.74,1.679177886,1.943996544,2.936855047,2.309765993,0.017431515,0.117957549,0.366447295
1996/2/2,5373.99,1.939587309,2.645426368,2.971589633,2.377990923,0.061818333,0.14744014,0.367900851
1996/2/9,5541.62,3.11928381,4.403246005,3.113687114,2.490258869,0.068845136,0.19992638,0.406834608
1996/2/16,5503.32,-0.69113364,2.314305203,2.82674353,2.530477496,0.04392857,0.191813929,0.391998057
1996/2/23,5630.49,2.310786943,4.109519345,3.36812423,2.732195542,0.047729899,0.223647151,0.403503218
1996/3/1,5536.56,-1.668238466,3.451919815,3.569747592,2.798512647,-0.00091309,0.191288294,0.387744667
1996/3/8,5470.45,-1.194062739,4.378531073,3.563568859,3.018017536,-0.005972758,0.163747256,0.355548122
1996/3/15,5584.97,2.093429243,3.394601907,3.833643035,3.100259568,-0.008084554,0.164124755,0.370998981
1996/3/22,5636.63,0.924982587,2.238149892,3.365800672,3.223593316,0.0180744,0.183134452,0.361945654
1996/3/29,5587.14,-0.878006894,1.845961151,2.964311006,3.16854941,0.021330969,0.16664161,0.343808701
1996/4/4,5682.88,1.713577967,1.978650973,2.364340981,3.013865651,0.01753098,0.191576802,0.355448383
1996/4/12,5532.59,-2.644609775,4.704480827,2.691810711,3.117399092,-0.018457837,0.154118462,0.314722754
1996/4/19,5535.48,0.052235933,1.971951654,2.625261151,3.119728684,-0.009246233,0.154461236,0.296341052
1996/4/26,5567.99,0.587302276,1.638159654,2.573310777,3.035789792,-0.020216862,0.174247904,0.288507777
1996/5/3,5478.03,-1.615663821,2.446125083,2.690179304,2.872696381,-0.009861566,0.135208898,0.261230833
1996/5/10,5518.14,0.732197524,3.495417148,2.387913385,2.971122377,-0.00313252,0.133002215,0.245475167
1996/5/17,5687.5,3.069150112,3.306911387,2.721653318,2.90423838,0.02146376,0.13979098,0.310082394
1996/5/24,5762.85,1.324835165,2.182153846,2.857651866,2.798424549,0.051993144,0.141420604,0.319034834
1996/5/31,5643.17,-2.076750219,2.550994734,2.883869279,2.646129854,0.022657997,0.109303281,0.269728804
1996/6/7,5697.1,0.955668534,2.533150694,2.643302665,2.574342253,0.001687912,0.104761425,0.287774159
1996/6/14,5649.45,-0.836390444,1.718067087,2.24609159,2.53100202,-0.019677764,0.091316333,0.252430284
1996/6/21,5705.23,0.987352751,1.458018037,2.065057638,2.498673427,0.010997365,0.119118002,0.244097047
1996/6/28,5654.62,-0.887080801,1.683367717,1.848150884,2.474066489,-0.007456425,0.105039553,0.241112445
1996/7/5,5588.13,-1.175852666,2.684884219,1.886084265,2.305766772,-0.010854154,0.078493926,0.18827362
1996/7/12,5510.56,-1.388120892,2.386308121,2.053144523,2.340296477,-0.034121324,0.088802479,0.170263463
1996/7/19,5426.82,-1.519627769,5.950030487,3.176147636,2.699619047,-0.040285643,0.046702979,0.169182708
1996/7/26,5473.05,0.851880107,3.762608673,3.695957875,2.809326012,-0.020593651,0.038186633,0.160648583
1996/8/2,5679.83,3.778149295,4.717479285,4.204106641,2.911164524,0.030717386,0.056911159,0.212742289
1996/8/9,5681.31,0.026057118,1.419760803,3.962469812,2.753901975,0.046894867,0.02520743,0.23017344
1996/8/16,5689.45,0.143276815,1.328214796,2.807015889,2.682740388,0.039539197,0.033821402,0.232122748
1996/8/23,5722.74,0.585118069,1.163908638,2.15734088,2.56714988,0.007554804,0.016384009,0.243695397
1996/8/30,5616.2,-1.861695621,2.527285881,1.609792529,2.566661145,-0.011460385,0.014384383,0.208424242
1996/9/6,5659.85,0.777215911,2.127417115,1.786706607,2.600773648,-0.005202612,0.03462238,0.204038956
1996/9/13,5838.52,3.156797442,3.450621483,2.317308279,2.766823935,0.020231567,0.045398632,0.216974427
1996/9/20,5888.45,0.855182478,1.121345821,2.306667575,2.719988777,0.048475838,0.044675631,0.23599173
1996/9/27,5872.92,-0.263736637,1.601779755,2.075291043,2.629730071,0.037645874,0.051149604,0.226314866
1996/10/4,5992.85,2.042084687,2.271783031,2.111382522,2.620186314,0.026433069,0.054544527,0.256570795
1996/10/11,5969.37,-0.391800229,1.747582536,1.685622786,2.269982318,0.013742156,0.07894675,0.245232364
1996/10/18,6094.22,2.091510494,2.110272943,1.932854566,2.132287674,0.037681426,0.100937949,0.270990185
1996/10/25,6007.01,-1.431028089,2.494987053,2.156156391,1.947079988,0.002362816,0.078847124,0.266833975
1996/11/1,6021.92,0.248210008,1.631593755,1.996109072,1.964732734,0.008803274,0.099285692,0.247918899
1996/11/8,6219.82,3.286327284,3.509179796,2.436508387,2.146479817,0.020609692,0.127158789,0.277073405
1996/11/15,6348.03,2.061313671,2.540748768,2.544127343,2.261216495,0.05677034,0.116137143,0.272163048
1996/11/22,6471.76,1.949108621,2.32481573,2.501584512,2.244343982,0.074700428,0.123013787,0.281831074
1996/11/29,6521.7,0.771660259,1.929150648,2.575973736,2.227821777,0.048535167,0.155680229,0.28199987
1996/12/6,6381.94,-2.142999525,4.017357437,2.703018146,2.275049773,0.005341815,0.120208527,0.237563168
1996/12/13,6304.86,-1.207783213,4.089038756,3.090090643,2.522357518,-0.025788966,0.116013063,0.217923284
1996/12/20,6484.4,2.847644516,4.963472623,3.749754866,2.80249859,-0.005719368,0.136571181,0.271957269
1996/12/27,6560.9,1.179754488,1.938652767,3.752130396,2.774737734,0.02804163,0.160272485,0.282146989
1997/1/3,6544.08,-0.256367267,3.564145163,3.638827327,2.926117953,0.037942159,0.17106796,0.262989682
1997/1/10,6703.79,2.440526399,2.981473332,3.361935971,2.998717986,0.033833508,0.216535162,0.324566499
1997/1/17,6833.09,1.928759702,2.474272016,2.739635819,2.996991733,0.041486686,0.259133341,0.317938619
1997/1/24,6696.48,-1.999241924,3.570712518,3.147650757,3.158584963,0.023288224,0.22353715,0.270259914
1997/1/31,6813.08,1.741213294,3.735544644,3.190500628,3.1774487,0.016302718,0.199521817,0.267787994
1997/2/7,6855.8,0.627029185,2.41183136,3.048090135,3.166705583,0.003323533,0.20672873,0.23714726
1997/2/14,6988.95,1.942151171,3.749671811,3.366940083,3.28544359,0.043675185,0.228405206,0.269951593
1997/2/21,6931.61,-0.820437977,2.400789818,3.074459408,3.324746854,0.017397418,0.211239721,0.231084684
1997/2/28,6877.73,-0.777308591,2.570542774,2.783208941,3.204178965,0.003198751,0.224623411,0.242238863
1997/3/7,7000.88,1.790561711,2.769663828,2.872667058,3.094231054,0.00170698,0.236937375,0.279763091
1997/3/14,6935.46,-0.934453954,3.380575013,2.780392859,2.96232292,0.000555427,0.187879805,0.241807924
1997/3/21,6804.79,-1.884085555,2.597520568,2.829575546,3.01722857,-0.010605243,0.155616503,0.2072444
1997/3/27,6740.58,-0.943600023,4.22907981,3.244209805,3.072639791,-0.03718104,0.147739114,0.206445516
1997/4/4,6526.07,-3.182367096,4.981025372,3.797050191,3.239269128,-0.059028529,0.08897603,0.148373712
1997/4/11,6391.69,-2.059125936,3.855459718,3.915771367,3.354368103,-0.060707237,0.070747834,0.155279896
1997/4/18,6703.55,4.879147768,5.582404654,4.661992388,3.522009114,-0.005493593,0.099984904,0.211015124
1997/4/25,6738.87,0.526885009,4.07739183,4.624070393,3.55049638,0.03260768,0.121834324,0.210287734
1997/5/2,7071.2,4.931538967,5.580757605,4.774003451,3.814573567,0.106311476,0.174243431,0.290829002
1997/5/9,7169.53,1.3905702,3.002602104,4.560789048,3.752317758,0.069512423,0.152690914,0.299265695
1997/5/16,7194.67,0.350650601,2.534754719,3.798876564,3.7634815,0.067637453,0.13337051,0.264996923
1997/5/23,7345.9,2.10197271,2.915352615,3.508366761,3.792215653,0.03884772,0.135069904,0.274699151
1997/5/30,7331.04,-0.202289713,2.085380961,2.6345226,3.735192081,0.022527279,0.124099545,0.29909962
1997/6/6,7435.77,1.428583121,2.605496628,2.535246231,3.670602215,0.033510918,0.165126905,0.305185094
1997/6/13,7782.03,4.656679806,4.893911458,3.125035415,3.861968123,0.059370533,0.23429069,0.377484534
1997/6/20,7796.51,0.186069702,1.743889448,2.832169624,3.654868926,0.063493038,0.202348714,0.366554898
1997/6/27,7687.72,-1.395367927,2.793685893,3.009245857,3.472590636,0.033883512,0.171747779,0.359546707
1997/7/3,7895.8,2.706654249,3.692252059,3.280934714,3.458989998,0.014619579,0.206556155,0.412959255
1997/7/11,7921.81,0.329415639,2.477899643,2.676931761,3.200281247,0.016071293,0.181691252,0.437568959
1997/7/18,7890.46,-0.395742892,2.64472387,2.902140366,3.08089225,0.026371928,0.154742584,0.453974888
1997/7/25,8113.44,2.825944242,4.015228516,3.207526022,2.950431493,0.027564021,0.211597735,0.48243484
1997/8/1,8194.04,0.993413398,2.34179337,2.86991135,2.895364098,0.034364621,0.202692468,0.442655854
1997/8/8,8031.22,-1.987054005,3.937373994,3.234779938,3.012249038,0.017839264,0.171448992,0.413621154
1997/8/15,7694.65,-4.190770518,4.989030309,3.820856547,3.185055512,-0.051616823,0.10097368,0.3524418
1997/8/22,7887.9,2.511485253,5.23727525,4.126368231,3.44771337,-0.037361302,0.137960734,0.378343241
1997/8/29,7622.42,-3.365661329,4.266788372,4.607616981,3.586154348,-0.050901357,0.10827555,0.357220184
1997/9/5,7822.4,2.62357624,4.220444426,4.678384589,3.530032096,0.016602445,0.117345248,0.382086098
1997/9/12,7742.97,-1.015417263,4.067933115,4.448110291,3.723702401,-0.018373712,0.116432075,0.326187116
1997/9/19,7917.26,2.250945051,3.904315786,4.114870425,3.816254892,0.038680629,0.16348337,0.344540584
1997/9/26,7922.17,0.062016405,2.462846995,3.66388508,3.71380447,0.012754398,0.175295004,0.348932047
1997/10/3,8038.57,1.469294398,3.155574798,3.397667674,3.7702774,0.038176565,0.231762761,0.341360121
1997/10/10,8045.2,0.082477356,2.257491071,2.945057163,3.738008,0.016159631,0.258696839,0.347746915
1997/10/17,7847.03,-2.463207876,4.450355491,3.081567089,3.774268581,-0.009484775,0.170578276,0.287618432
1997/10/24,7715.4,-1.67744994,4.700504522,3.640981471,3.970827844,-0.040202424,0.144910052,0.284399393
1997/10/31,7442.08,-3.542525339,9.644218057,5.263142286,4.446398183,-0.07496644,0.052449372,0.235831761
1997/11/7,7581.32,1.870982306,4.345828048,5.78522653,4.392797994,-0.033861219,0.057436122,0.21889701
1997/11/14,7572.48,-0.116602386,4.039270206,5.682455208,4.292964241,-0.018523991,0.052512485,0.192886612
1997/11/21,7881.06,4.075019016,4.033024848,5.51558529,4.273483947,0.058986197,0.072851523,0.217761474
1997/11/28,7823.12,-0.735180293,1.79544376,3.553391716,4.071400558,0.031894182,0.067122809,0.199552264
1997/12/5,8149.13,4.167263189,4.361047766,3.557196645,4.095826779,0.076150746,0.095936265,0.276904828
1997/12/12,7838.29,-3.814394911,4.586379159,3.693973883,4.152665394,-0.005426935,0.007229476,0.243213965
1997/12/19,7756.28,-1.046274124,5.831246356,4.14352926,4.43336534,-0.008543906,-0.005160001,0.196144593
1997/12/26,7679.31,-0.992357161,2.392641833,4.292828779,4.369787593,-0.05765278,-0.001093952,0.170465942
1998/1/2,7965.04,3.720776997,3.746951223,4.139304643,4.493909273,0.016170619,0.008769219,0.21713671
1998/1/9,7580.41,-4.828977632,6.380131173,4.587742647,4.654723913,-0.02267453,-0.043096212,0.130764836
1998/1/16,7753.54,2.283913403,4.745257842,4.316245518,4.658453356,0.009666233,-0.0173526,0.134704797
1998/1/23,7700.73,-0.681108242,2.994374183,4.466678605,4.1042997,-0.033183763,-0.05086745,0.149966848
1998/1/30,7906.5,2.672084335,4.211938349,4.582925387,4.093142225,0.043017462,-0.035091359,0.160488355
1998/2/6,8189.49,3.579206982,3.818630241,3.942550154,4.074755561,0.05622593,0.019706844,0.194534555
1998/2/13,8370.09,2.205265529,3.03266748,3.514402563,3.991392447,0.08692163,0.087780471,0.197617668
1998/2/20,8413.93,0.523769756,1.592336522,3.163893148,3.974466844,0.06417884,0.066688219,0.213849308
1998/2/27,8545.71,1.566212222,2.631944882,2.768894781,3.830374937,0.043497214,0.121128198,0.242518971
1998/3/6,8569.38,0.276981082,2.098830875,2.33894494,3.623079247,0.02380978,0.095492432,0.224043263
1998/3/13,8602.51,0.386609066,1.834205042,2.03932933,3.28999247,0.022412832,0.111009083,0.240366176
1998/3/20,8906.42,3.532806123,3.619757489,2.546184572,3.392252108,0.042209483,0.124937163,0.308845681
1998/3/27,8796.07,-1.238993894,2.103314238,2.414026911,3.25528236,0.026453489,0.110310685,0.304942601
1998/4/3,8983.4,2.129701105,3.203135036,2.690102951,2.990532682,0.044276612,0.117537074,0.376540552
1998/4/9,8994.86,0.127568627,2.592782243,2.879747252,2.811159715,0.009929916,0.118040571,0.407274133
1998/4/17,9167.49,1.919207192,2.6892025,2.647108504,2.785728741,0.042225676,0.168275131,0.367557488
1998/4/24,9064.61,-1.122226476,2.108537888,2.648414417,2.61044537,0.009040007,0.174872333,0.345123144
1998/5/1,9147.06,0.909581328,3.388452454,2.694743771,2.574597221,0.016920775,0.229099929,0.293565449
1998/5/8,9055.14,-1.004913054,3.243555853,2.857437174,2.592171252,-0.012255263,0.194401503,0.263003293
1998/5/15,9095.99,0.451124996,1.878932849,2.654869761,2.616054279,0.003461815,0.201190363,0.264267854
1998/5/22,9114.43,0.202726696,2.226475623,2.684354195,2.582265174,-0.003567266,0.156497984,0.240750623
1998/5/29,8899.95,-2.353191587,4.176234828,2.881299788,2.75538217,-0.017138332,0.137647128,0.214009199
1998/6/5,9037.7,1.547761504,3.255299187,2.884235622,2.873806682,-0.006408318,0.109038634,0.215435658
1998/6/12,8834.93,-2.243601801,4.652732443,3.57768552,2.959887929,-0.030665659,0.127150182,0.135298887
1998/6/19,8712.86,-1.381674784,3.651415461,3.93392048,3.088896364,-0.021021466,0.123329741,0.117533358
1998/6/26,8944.53,2.658943217,3.91134484,3.867697983,3.147913847,-0.010309039,0.16475699,0.163482801
1998/7/2,9025.25,0.902450995,1.375812927,3.397826418,3.046499738,0.021541767,0.133107932,0.143044403
1998/7/10,9105.73,0.891720451,2.037062685,2.743908978,2.992154753,0.04509082,0.201218668,0.149450694
1998/7/17,9337.97,2.550481949,3.090471604,2.603673014,3.073982563,0.04398666,0.204349239,0.183450648
1998/7/24,8937.35,-4.29022582,5.404065338,2.976853138,3.241950303,-0.009739342,0.160584776,0.101548788
1998/7/31,8883.29,-0.604877285,2.520657689,3.263064329,3.181708789,-0.024428574,0.123542655,0.084116016
1998/8/7,8598.02,-3.211310224,5.900966872,4.229040376,3.516878291,-0.079240991,0.049884669,0.070574583
1998/8/14,8425,-2.012323768,3.70410862,4.38244963,3.640014374,-0.057326836,0.006560264,0.094916598
1998/8/21,8533.65,1.289614243,5.051394659,4.29428196,3.71294436,-0.039359291,0.014228785,0.081865896
1998/8/28,8051.68,-5.647876348,7.943845834,5.650078996,4.103656581,-0.063542537,-0.057810293,0.056315448
1998/9/4,7640.25,-5.10986527,8.633601932,6.333237761,4.435395705,-0.093145401,-0.108424413,-0.023285692
1998/9/11,7795.5,2.032001571,6.729491836,7.089583565,4.69190207,-0.086498743,-0.093810992,0.006784218
1998/9/18,7895.65,1.284715541,3.930344429,6.809321008,4.693485369,-0.019378564,-0.113487799,-0.00272948
1998/9/25,8028.77,1.685991654,5.970629397,6.316016899,5.076386741,0.050851739,-0.087232139,0.013455909
1998/10/2,7784.7,-3.039942606,7.847030118,6.119373945,5.560550694,-0.001385415,-0.133435002,-0.031581488
1998/10/9,7899.53,1.475072899,5.77787198,5.881468981,5.784500725,0.00049141,-0.121772879,-0.018106449
1998/10/16,8416.76,6.547604731,6.978010084,6.643385395,5.915662787,0.048324961,-0.081890463,0.07260454
1998/10/23,8452.29,0.422133933,3.135410776,5.934580739,5.966892211,0.085756677,-0.067550617,0.095508982
1998/10/30,8592.11,1.654226251,3.917281589,4.952143607,5.801585104,0.08767357,-0.060669767,0.154530723
1998/11/6,8975.46,4.461651445,4.59968506,4.657596877,5.876216474,0.066379462,-0.008799422,0.18389146
1998/11/13,8919.59,-0.62247506,2.148524978,3.450225601,5.634310668,0.055286792,-0.019393161,0.177895485
1998/11/20,9159.54,2.690146072,2.695975936,3.340366891,5.196988176,0.066040821,0.004949295,0.162221833
1998/11/27,9333.07,1.894527454,2.411802339,2.963997078,4.678504877,0.039843083,0.048665442,0.193011228
